sourceID,sourceVertexID,sourceEntityValue,targetVertexID,targetEntityValue
ebay - #231826439502,1508967832332,ebay - #231826439502,1508967832329,503 781 8825
ebay - #381992729977,150896783214481,ebay - #381992729977,150896783238,service05@temtop.com
ebay - #202006569672,150896783251,ebay - #202006569672,150896783238,service05@temtop.com
ebay - #381968031569,150896783214480,ebay - #381968031569,150896783238,service05@temtop.com
ebay - #381189776667,150896783214473,ebay - #381189776667,150896783238,service05@temtop.com
ebay - #201881317193,150896783237,ebay - #201881317193,150896783238,service05@temtop.com
ebay - #231853693710,1508967832693,ebay - #231853693710,1508967832100,anat-fren
ebay - #231940024192,1508967832748,ebay - #231940024192,1508967832100,anat-fren
ebay - #262442956815,15089678322727,ebay - #262442956815,1508967832100,anat-fren
ebay - #292160497432,15089678326256,ebay - #292160497432,15089678326183,qualityfirst1618
ebay - #291958157774,15089678326201,ebay - #291958157774,15089678326183,qualityfirst1618
ebay - #302227205750,15089678326330,ebay - #302227205750,15089678326183,qualityfirst1618
ebay - #202006569672,150896783251,ebay - #202006569672,150896783216,skywyw3981@hotmail.com
ebay - #201564332032,150896783214,ebay - #201564332032,150896783216,skywyw3981@hotmail.com
ebay - #382185444365,150896783214485,ebay - #382185444365,150896783216,skywyw3981@hotmail.com
ebay - #381152371119,150896783214469,ebay - #381152371119,150896783216,skywyw3981@hotmail.com
ebay - #201624158629,150896783218,ebay - #201624158629,150896783216,skywyw3981@hotmail.com
ebay - #391498915963,150896783216624,ebay - #391498915963,150896783216627,fasteasybuylight
ebay - #231948648583,15089678321329,ebay - #231948648583,1508967832100,anat-fren
ebay - #262442954416,15089678322704,ebay - #262442954416,1508967832100,anat-fren
ebay - #231826442706,1508967832386,ebay - #231826442706,1508967832100,anat-fren
ebay - #331762760207,15089678327746,ebay - #331762760207,1508967832100,anat-fren
ebay - #262258906264,15089678321795,ebay - #262258906264,1508967832100,anat-fren
ebay - #262302362765,15089678322113,ebay - #262302362765,1508967832100,anat-fren
ebay - #262258899830,15089678321750,ebay - #262258899830,1508967832100,anat-fren
ebay - #262260277667,15089678321999,ebay - #262260277667,1508967832100,anat-fren
ebay - #231948586127,15089678321049,ebay - #231948586127,1508967832100,anat-fren
ebay - #201689974693,150896783221,ebay - #201689974693,150896783224,service07@temtop.com
ebay - #381870925821,150896783214475,ebay - #381870925821,15089678329,aursen
ebay - #201415161012,150896783210,ebay - #201415161012,15089678329,aursen
ebay - #201936283230,150896783247,ebay - #201936283230,15089678329,aursen
ebay - #201704809797,150896783227,ebay - #201704809797,15089678329,aursen
ebay - #311798444317,15089678326585,ebay - #311798444317,15089678326466,75528068982
ebay - #311803195228,15089678326589,ebay - #311803195228,15089678326466,75528068982
ebay - #311752728637,15089678326477,ebay - #311752728637,15089678326466,75528068982
ebay - #311750857852,15089678326465,ebay - #311750857852,15089678326466,75528068982
ebay - #270756143004,15089678322848,ebay - #270756143004,1508967832100,anat-fren
ebay - #262258899793,15089678321748,ebay - #262258899793,1508967832100,anat-fren
ebay - #262258900427,15089678321751,ebay - #262258900427,1508967832100,anat-fren
ebay - #251615245967,15089678321389,ebay - #251615245967,1508967832100,anat-fren
ebay - #263179740470,15089678322826,ebay - #263179740470,1508967832100,anat-fren
ebay - #231825690501,1508967832227,ebay - #231825690501,1508967832100,anat-fren
ebay - #231826440898,1508967832365,ebay - #231826440898,1508967832100,anat-fren
ebay - #262430544545,15089678322537,ebay - #262430544545,1508967832100,anat-fren
ebay - #262258923453,15089678321912,ebay - #262258923453,1508967832100,anat-fren
ebay - #311764924991,15089678326501,ebay - #311764924991,15089678326466,75528068982
ebay - #311771116153,15089678326508,ebay - #311771116153,15089678326466,75528068982
ebay - #311776739964,15089678326522,ebay - #311776739964,15089678326466,75528068982
ebay - #311752145385,15089678326473,ebay - #311752145385,15089678326466,75528068982
ebay - #311905432087,15089678326665,ebay - #311905432087,15089678326466,75528068982
ebay - #262610382888,15089678322773,ebay - #262610382888,15089678322775,lighting-town
ebay - #262824340144,15089678322812,ebay - #262824340144,15089678322775,lighting-town
ebay - #262744816642,15089678322805,ebay - #262744816642,15089678322775,lighting-town
ebay - #262981389239,15089678322818,ebay - #262981389239,15089678322775,lighting-town
ebay - #231825686362,1508967832190,ebay - #231825686362,1508967832100,anat-fren
ebay - #262430516460,15089678322392,ebay - #262430516460,1508967832100,anat-fren
ebay - #331858855102,15089678328955,ebay - #331858855102,1508967832100,anat-fren
ebay - #262430530363,15089678322467,ebay - #262430530363,1508967832100,anat-fren
ebay - #262258903500,15089678321772,ebay - #262258903500,1508967832100,anat-fren
ebay - #262430532712,15089678322470,ebay - #262430532712,1508967832100,anat-fren
ebay - #262827297041,15089678322815,ebay - #262827297041,1508967832100,anat-fren
ebay - #262727862111,15089678322800,ebay - #262727862111,1508967832100,anat-fren
ebay - #231853680794,1508967832420,ebay - #231853680794,1508967832100,anat-fren
ebay - #231948627846,15089678321077,ebay - #231948627846,1508967832100,anat-fren
ebay - #231948627564,15089678321064,ebay - #231948627564,1508967832100,anat-fren
ebay - #262703546635,15089678322787,ebay - #262703546635,1508967832100,anat-fren
ebay - #262302369948,15089678322316,ebay - #262302369948,1508967832100,anat-fren
ebay - #262258894183,15089678321694,ebay - #262258894183,1508967832100,anat-fren
ebay - #262302361900,15089678322080,ebay - #262302361900,1508967832100,anat-fren
ebay - #262302369472,15089678322307,ebay - #262302369472,1508967832100,anat-fren
ebay - #231853685463,1508967832484,ebay - #231853685463,1508967832100,anat-fren
ebay - #262818969168,15089678322810,ebay - #262818969168,1508967832100,anat-fren
ebay - #262703546635,15089678322787,ebay - #262703546635,15089678322775,lighting-town
ebay - #262670453888,15089678322781,ebay - #262670453888,15089678322775,lighting-town
ebay - #262723791338,15089678322796,ebay - #262723791338,15089678322795,678 965 9684
ebay - #262723791338,15089678322796,ebay - #262723791338,15089678322798,ddrummer313@live.com
ebay - #263218885320,15089678322840,ebay - #263218885320,15089678322824,asimbeig
ebay - #263158986643,15089678322823,ebay - #263158986643,15089678322824,asimbeig
ebay - #231825698530,1508967832282,ebay - #231825698530,1508967832284,golden_beads
ebay - #292115070943,15089678326243,ebay - #292115070943,15089678323,7.55234E+11
ebay - #311764238868,15089678326495,ebay - #311764238868,15089678323,7.55234E+11
ebay - #262258894321,15089678321696,ebay - #262258894321,1508967832100,anat-fren
ebay - #262442945275,15089678322650,ebay - #262442945275,1508967832100,anat-fren
ebay - #231948641272,15089678321252,ebay - #231948641272,1508967832100,anat-fren
ebay - #262260280566,15089678322031,ebay - #262260280566,1508967832100,anat-fren
ebay - #231940063411,15089678321019,ebay - #231940063411,1508967832100,anat-fren
ebay - #261917426283,15089678321644,ebay - #261917426283,1508967832100,anat-fren
ebay - #262442949241,15089678322669,ebay - #262442949241,1508967832100,anat-fren
ebay - #251445682974,15089678321340,ebay - #251445682974,1508967832100,anat-fren
ebay - #231948642214,15089678321268,ebay - #231948642214,1508967832100,anat-fren
ebay - #391051210036,150896783214519,ebay - #391051210036,15089678323,7.55234E+11
ebay - #381992729977,150896783214481,ebay - #381992729977,15089678323,7.55234E+11
ebay - #391598957324,150896783216797,ebay - #391598957324,15089678323,7.55234E+11
ebay - #291366139077,15089678326177,ebay - #291366139077,15089678323,7.55234E+11
ebay - #311752145385,15089678326473,ebay - #311752145385,15089678323,7.55234E+11
ebay - #311786793954,15089678326536,ebay - #311786793954,15089678323,7.55234E+11
ebay - #201689974693,150896783221,ebay - #201689974693,15089678323,7.55234E+11
ebay - #311719150107,15089678326457,ebay - #311719150107,15089678323,7.55234E+11
ebay - #311614217106,15089678326454,ebay - #311614217106,15089678323,7.55234E+11
ebay - #311803447917,15089678326598,ebay - #311803447917,15089678323,7.55234E+11
ebay - #172128632898,15089678321,ebay - #172128632898,15089678323,7.55234E+11
ebay - #292011805132,15089678326217,ebay - #292011805132,15089678323,7.55234E+11
ebay - #311749065904,15089678326462,ebay - #311749065904,15089678323,7.55234E+11
ebay - #291948320502,15089678326197,ebay - #291948320502,15089678323,7.55234E+11
ebay - #311778218399,15089678326527,ebay - #311778218399,15089678323,7.55234E+11
ebay - #311764226072,15089678326488,ebay - #311764226072,15089678323,7.55234E+11
ebay - #292005566888,15089678326213,ebay - #292005566888,15089678323,7.55234E+11
ebay - #381189776667,150896783214473,ebay - #381189776667,15089678323,7.55234E+11
ebay - #201881317193,150896783237,ebay - #201881317193,15089678323,7.55234E+11
ebay - #201936283230,150896783247,ebay - #201936283230,15089678323,7.55234E+11
ebay - #311771116153,15089678326508,ebay - #311771116153,15089678323,7.55234E+11
ebay - #201704809797,150896783227,ebay - #201704809797,15089678323,7.55234E+11
ebay - #311750857852,15089678326465,ebay - #311750857852,15089678323,7.55234E+11
ebay - #311780995370,15089678326531,ebay - #311780995370,15089678323,7.55234E+11
ebay - #391673590921,150896783216846,ebay - #391673590921,15089678323,7.55234E+11
ebay - #311764924991,15089678326501,ebay - #311764924991,15089678323,7.55234E+11
ebay - #311790555582,15089678326574,ebay - #311790555582,15089678323,7.55234E+11
ebay - #262375727823,15089678322343,ebay - #262375727823,1508967832100,anat-fren
ebay - #262073593384,15089678321659,ebay - #262073593384,1508967832100,anat-fren
ebay - #262302370197,15089678322321,ebay - #262302370197,1508967832100,anat-fren
ebay - #262442870544,15089678322567,ebay - #262442870544,1508967832100,anat-fren
ebay - #262258915011,15089678321860,ebay - #262258915011,1508967832100,anat-fren
ebay - #231940030501,1508967832833,ebay - #231940030501,1508967832100,anat-fren
ebay - #231853680180,1508967832409,ebay - #231853680180,1508967832100,anat-fren
ebay - #262258898354,15089678321722,ebay - #262258898354,1508967832100,anat-fren
ebay - #262258896696,15089678321715,ebay - #262258896696,1508967832100,anat-fren
ebay - #311768995382,15089678326502,ebay - #311768995382,15089678323,7.55234E+11
ebay - #311803195228,15089678326589,ebay - #311803195228,15089678323,7.55234E+11
ebay - #262649807415,15089678322777,ebay - #262649807415,15089678323,7.55234E+11
ebay - #182388617521,15089678327,ebay - #182388617521,15089678323,7.55234E+11
ebay - #292216852405,15089678326268,ebay - #292216852405,15089678323,7.55234E+11
ebay - #311752728637,15089678326477,ebay - #311752728637,15089678323,7.55234E+11
ebay - #311787726161,15089678326550,ebay - #311787726161,15089678323,7.55234E+11
ebay - #202006569672,150896783251,ebay - #202006569672,15089678323,7.55234E+11
ebay - #311776717216,15089678326520,ebay - #311776717216,15089678323,7.55234E+11
ebay - #231940044109,1508967832853,ebay - #231940044109,1508967832100,anat-fren
ebay - #231853691072,1508967832653,ebay - #231853691072,1508967832100,anat-fren
ebay - #231853694292,1508967832706,ebay - #231853694292,1508967832100,anat-fren
ebay - #262442871709,15089678322575,ebay - #262442871709,1508967832100,anat-fren
ebay - #262442959267,15089678322739,ebay - #262442959267,1508967832100,anat-fren
ebay - #262302368764,15089678322295,ebay - #262302368764,1508967832100,anat-fren
ebay - #262442940431,15089678322603,ebay - #262442940431,1508967832100,anat-fren
ebay - #331785262945,15089678328369,ebay - #331785262945,1508967832100,anat-fren
ebay - #231825676594,1508967832110,ebay - #231825676594,1508967832100,anat-fren
ebay - #262258924453,15089678321914,ebay - #262258924453,1508967832100,anat-fren
ebay - #331763304499,15089678327894,ebay - #331763304499,1508967832100,anat-fren
ebay - #231853691655,1508967832659,ebay - #231853691655,1508967832100,anat-fren
ebay - #263144444924,15089678322822,ebay - #263144444924,1508967832100,anat-fren
ebay - #262302366972,15089678322238,ebay - #262302366972,1508967832100,anat-fren
ebay - #231853687900,1508967832541,ebay - #231853687900,1508967832100,anat-fren
ebay - #331852718404,15089678328540,ebay - #331852718404,1508967832100,anat-fren
ebay - #262442870065,15089678322559,ebay - #262442870065,1508967832100,anat-fren
ebay - #262302362942,15089678322116,ebay - #262302362942,1508967832100,anat-fren
ebay - #301978237049,15089678326286,ebay - #301978237049,15089678323,7.55234E+11
ebay - #201415161012,150896783210,ebay - #201415161012,15089678323,7.55234E+11
ebay - #311818640810,15089678326600,ebay - #311818640810,15089678323,7.55234E+11
ebay - #381968031569,150896783214480,ebay - #381968031569,15089678323,7.55234E+11
ebay - #231826439502,1508967832332,ebay - #231826439502,1508967832331,flattowing
ebay - #231948627564,15089678321064,ebay - #231948627564,15089678321063,sohelsazid@yahoo.com
ebay - #231948627564,15089678321064,ebay - #231948627564,15089678321067,moonlights-us
ebay - #262610382888,15089678322773,ebay - #262610382888,150896783213,8.67552E+12
ebay - #202006569672,150896783251,ebay - #202006569672,150896783213,8.67552E+12
ebay - #201564332032,150896783214,ebay - #201564332032,150896783213,8.67552E+12
ebay - #382185444365,150896783214485,ebay - #382185444365,150896783213,8.67552E+12
ebay - #381152371119,150896783214469,ebay - #381152371119,150896783213,8.67552E+12
ebay - #201624158629,150896783218,ebay - #201624158629,150896783213,8.67552E+12
ebay - #231940024359,1508967832750,ebay - #231940024359,150896783286,actsl
ebay - #262442956389,15089678322723,ebay - #262442956389,150896783286,actsl
ebay - #262302368489,15089678322274,ebay - #262302368489,150896783286,actsl
ebay - #262258898380,15089678321725,ebay - #262258898380,150896783286,actsl
ebay - #331785261138,15089678328333,ebay - #331785261138,150896783286,actsl
ebay - #331785248996,15089678328039,ebay - #331785248996,150896783286,actsl
ebay - #262430515918,15089678322386,ebay - #262430515918,1508967832100,anat-fren
ebay - #263187903600,15089678322837,ebay - #263187903600,1508967832100,anat-fren
ebay - #262302364448,15089678322154,ebay - #262302364448,1508967832100,anat-fren
ebay - #231940026788,1508967832787,ebay - #231940026788,1508967832100,anat-fren
ebay - #262302364769,15089678322156,ebay - #262302364769,1508967832100,anat-fren
ebay - #231940053364,1508967832985,ebay - #231940053364,1508967832100,anat-fren
ebay - #262430533562,15089678322479,ebay - #262430533562,1508967832100,anat-fren
ebay - #262258910895,15089678321841,ebay - #262258910895,1508967832100,anat-fren
ebay - #262302365181,15089678322171,ebay - #262302365181,1508967832100,anat-fren
ebay - #231948631871,15089678321120,ebay - #231948631871,150896783286,actsl
ebay - #331852717940,15089678328530,ebay - #331852717940,150896783286,actsl
ebay - #262430545635,15089678322546,ebay - #262430545635,150896783286,actsl
ebay - #331785260427,15089678328311,ebay - #331785260427,150896783286,actsl
ebay - #331858855911,15089678328973,ebay - #331858855911,150896783286,actsl
ebay - #231853687903,1508967832543,ebay - #231853687903,150896783286,actsl
ebay - #331763304860,15089678327914,ebay - #331763304860,150896783286,actsl
ebay - #231940029317,1508967832826,ebay - #231940029317,150896783286,actsl
